fecha,demanda_total,prioritaria,industria,usinas,exportaciones,iny_tgs,iny_tgn,iny_enarsa,iny_gpm,iny_bolivia,iny_escobar,iny_total,linepack_tgs,var_linepack_tgs,lim_inf_tgs,lim_sup_tgs,linepack_tgn,var_linepack_tgn,lim_inf_tgn,lim_sup_tgn,linepack_total,var_linepack_total,lim_inf_total,lim_sup_total,tramo_final_tgs,tf_lim_inf_tgs,tf_lim_sup_tgs,tramo_final_tgn,tf_lim_inf_tgn,tf_lim_sup_tgn,temp_min_ba,temp_max_ba,temp_prom_ba,temp_min_esquel,temp_max_esquel,temp_prom_esquel,cammesa_gas,cammesa_gasoil,cammesa_fueloil,cammesa_carbon,cammesa_total,gnc,combustible,ajuste,origen_dato,estado_tgn,cammesa_gas_est,cammesa_gasoil_est,cammesa_fueloil_est,cammesa_carbon_est
2026-08-21,152.2,,31.0,,3.5,92.8,38.2,21.2,0.0,0.0,0.0,152.2,228.13,,,,128.02,,,,363.7,,,,,,,,,,6.0,12.0,9.0,,,,35.624,1.49,0.988,1.889,,,,,RDS_ESTIMADO,,,,,
2026-08-22,143.9,,30.8,,2.5,87.0,35.7,21.2,0.0,0.0,0.0,143.9,229.16,,,,127.06,,,,356.2,,,,,,,,,,4.0,14.0,9.0,,,,34.557,0.167,0.135,1.823,,,,,RDS_ESTIMADO,,,,,
2026-08-23,163.2,73.7,30.0,28.2,4.800000000000001,75.6,39.7,23.5,23.5,4.5,6.0,144.9,228.55,,,,125.61,,,,356.2,,,,,,,,,,4.0,13.0,8.5,,,,34.784,0.068,0.0,1.787,,4.7,3.6,,PS_REAL,,,,,
2026-08-24,174.4,75.4,32.1,30.8,6.6000000000000005,74.0,42.6,23.1,23.1,4.4,8.5,148.2,219.99,,,,124.36,,,,354.2,,,,,,,,,,7.0,13.0,10.0,,,,36.783,0.106,0.211,1.924,,5.5,4.2,,PS_REAL,,,,,
2026-08-25,163.2,70.9,32.9,26.0,6.9,71.3,41.5,23.1,23.1,5.0,6.2,143.4,219.22,,,,120.93,,,,344.4,,,,,,,,,,8.0,14.0,11.0,,,,32.637,0.041,0.098,2.061,,5.5,4.5,,PS_REAL,,,,,
2026-08-26,152.7,62.6,32.7,24.6,5.2,69.9,40.1,23.2,23.2,4.2,4.0,137.2,220.73,,,,120.28,,,,340.2,,,,,,,,,,10.0,18.0,14.0,,,,29.613,0.059,0.0,1.753,,5.4,4.0,,PS_REAL,,,,,
2026-08-27,150.7,64.8,33.7,27.1,3.8,70.5,38.6,23.2,23.2,3.4,3.0,135.3,220.58,,,,119.29,,,,341.0,,,,,,,,,,10.0,18.0,14.0,,,,31.107,0.086,0.1,1.954,,5.5,3.1,,PS_REAL,,,,,
2026-08-28,138.2,,33.6,,6.1,82.9,34.1,21.2,0.0,0.0,0.0,138.2,223.43,,,,121.35,,,,339.9,,,,,,,,,,9.0,17.0,13.0,,,,30.595,0.04,0.0,1.909,,,,,RDS_ESTIMADO,,,,,
2026-08-29,126.5,,33.2,,3.4,74.6,30.7,21.2,0.0,0.0,0.0,126.5,229.48,,,,128.37,,,,344.8,,,,,,,,,,8.0,18.0,13.0,,,,30.05,0.033,0.0,0.0,,,,,RDS_ESTIMADO,,,,,
2026-08-30,129.4,50.6,31.5,19.4,2.6999999999999997,73.3,38.0,21.4,21.4,1.5,0.0,132.7,241.48,,,,134.59,,,,357.8,,,,,,,,,,8.0,20.0,14.0,,,,24.859,0.078,0.0,0.0,,4.7,2.5,,PS_REAL,,,,,
2026-08-31,142.9,52.7,34.7,24.8,3.0999999999999996,70.0,35.8,19.7,19.7,1.7,0.0,125.6,238.69,,,,136.6,,,,376.1,,,,,,,,,,12.0,19.0,15.5,,,,29.802,0.06,0.0,0.0,,5.5,4.4,,PS_REAL,,,,,
2026-09-01,148.1,51.9,35.4,31.5,3.8,71.0,33.7,20.7,20.7,0.9,0.0,125.4,233.48,,,,135.66,,,,375.3,,,,,,,,,,10.0,17.0,13.5,,,,36.033,0.075,0.0,0.0,,5.5,4.0,,PS_REAL,,,,,
2026-09-02,143.4,50.9,35.7,26.2,4.3,72.6,33.1,21.6,21.6,0.0,0.0,127.3,235.13,,,,136.33,,,,369.1,,,,,,,,,,11.0,23.0,17.0,,,,32.002,0.029,0.0,0.0,,5.5,2.8,,PS_REAL,,,,,
2026-09-03,144.9,53.0,35.6,26.0,2.8,73.7,33.6,21.0,21.0,0.0,0.0,128.2,234.87,,,,137.17,,,,371.0,,,,,,,,,,12.0,19.0,15.5,,,,32.571,0.023,0.0,0.0,,5.6,3.5,,PS_REAL,,,,,
2026-09-04,132.2,,35.6,,4.0,78.7,32.3,21.2,0.0,0.0,0.0,132.2,234.78,,,,136.08,,,,371.5,,,,,,,,,,7.0,19.0,13.0,,,,29.638,0.036,0.0,0.0,,,,,RDS_ESTIMADO,,,,,
2026-09-05,137.1,,35.1,,3.3,82.1,33.8,21.2,0.0,0.0,0.0,137.1,229.75,,,,135.42,,,,370.5,,,,,,,,,,7.0,14.0,10.5,,,,31.455,0.035,0.0,0.0,,,,,RDS_ESTIMADO,,,,,
2026-09-06,148.7,72.4,32.7,28.1,3.3,74.5,39.3,23.7,23.7,3.6,0.0,137.5,222.86,,,,131.24,,,,364.8,,,,,,,,,,3.0,10.0,6.5,,,,34.464,0.078,0.386,0.161,,4.7,4.8,2.7,PS_REAL,,,,,
2026-09-07,149.3,74.9,32.8,28.8,4.2,73.8,42.6,23.9,23.9,3.9,0.0,142.5,218.37,,,,129.21,,,,353.7,,,,,,,,,,5.0,14.0,9.5,,,,35.395,0.287,0.234,1.78,,5.6,4.5,-1.6,PS_REAL,,,,,
2026-09-08,137.0,65.0,32.0,25.2,3.4,70.9,40.3,21.7,21.7,4.4,4.5,139.6,220.85,,,,129.07,,,,347.6,,,,,,,,,,9.0,18.0,13.5,,,,32.309,0.534,0.088,1.713,,5.4,3.6,2.4,PS_REAL,,,,,
2026-09-09,131.5,57.6,32.7,26.3,3.3,74.1,42.4,21.7,21.7,4.6,0.0,138.2,225.87,,,,130.73,,,,349.9,,,,,,,,,,10.0,19.0,14.5,,,,31.507,0.121,0.17,1.701,,5.5,3.1,3.0,PS_REAL,,,,,
2026-09-10,129.4,52.8,33.6,28.9,2.3,73.6,38.7,22.0,22.0,3.6,0.0,134.3,229.48,,,,132.0,,,,356.6,,,,,,,,,,10.4,19.0,16.1,,,,34.356,0.061,0.063,1.738,,5.7,4.3,2.0,PS_REAL,,,,,
2026-09-11,130.2,56.9,33.9,26.4,,75.3,37.1,22.3,22.3,2.0,0.0,134.7,230.54,,,,132.25,,,,,,,,,,,,,,12.1,18.1,15.1,,,,32.257,0.028,0.019,1.642,,5.8,4.1,,PS_PROYECCION,,,,,
2026-09-12,138.4,66.9,32.8,25.9,,75.8,35.9,23.6,23.6,1.5,0.0,135.3,224.23,,,,128.6,,,,,,,,,,,,,,7.7,13.0,10.3,,,,33.927,0.071,0.017,1.74,,5.8,4.1,,PS_PROYECCION,,,,,
2026-09-13,140.8,73.1,31.7,26.1,2.0,73.5,39.5,23.8,23.8,3.7,0.0,138.6,223.36,,,,127.19,,,,352.8,,,,,,,,,,3.4,11.2,7.9,,,,31.161,0.021,0.0,1.679,,4.8,3.8,-0.6,PS_REAL,,,,,
2026-09-14,139.6,69.6,32.2,25.9,2.2,73.3,40.1,23.8,23.8,3.8,4.0,141.3,222.92,,,,129.17,,,,350.5,,,,,,,,,,6.0,13.6,12.0,,,,32.406,0.073,0.307,1.728,,5.5,4.0,0.1,PS_REAL,,31.0,0.546,0.236,1.764
2026-09-15,133.5,62.3,34.0,22.5,3.1,75.0,37.3,22.1,22.1,4.9,0.0,134.4,222.77,,,,130.42,,,,352.2,,,,,,,,,,9.3,20.2,12.9,,,,26.562,0.045,0.275,1.807,,5.5,3.4,2.9,PS_REAL,,31.0,0.393,0.236,1.764
2026-09-16,133.5,61.6,33.9,25.0,2.2,74.1,34.5,23.3,23.3,3.9,0.0,131.9,221.86,,,,129.71,,,,353.2,,,,,,,,,,5.3,12.9,11.6,,,,31.325,0.053,0.243,0.034,,5.7,4.0,1.2,PS_REAL,,33.0,0.134,0.0,0.0
2026-09-17,120.6,47.7,34.2,24.1,3.5,73.2,33.3,23.3,23.3,1.0,0.0,129.9,227.49,,,,133.39,,,,351.6,,,,,,,,,,11.1,23.2,18.8,,,,29.838,0.04,0.0,0.0,,5.6,3.5,1.9,PS_REAL,,34.83,0.136,0.0,0.0
2026-09-18,121.2,45.4,35.3,34.73,,70.1,30.3,20.0,20.0,0.0,0.0,120.4,233.56,,,,137.14,,,,,,,,,,,,,,13.4,21.0,17.2,,,,26.507,0.105,0.0,0.0,,5.8,3.8,,PS_PROYECCION,,34.73,0.146,0.0,0.0
2026-09-19,103.0,36.8,34.0,26.47,,65.5,29.1,15.0,15.0,0.0,0.0,109.6,234.94,,,,137.51,,,,,,,,,,,,,,15.2,21.0,18.1,,,,20.399,0.0,0.0,0.0,,5.7,3.8,,PS_PROYECCION,,26.47,0.084,0.0,0.0
2026-09-20,93.2,36.3,32.7,17.0,1.6,51.2,27.3,10.5,10.5,0.0,0.0,89.0,229.19,,,,138.98,,,,372.4,,,,,,,,,,14.8,23.0,16.9,,,,19.875,0.034,0.0,0.0,,4.6,2.1,-1.0,PS_REAL,,25.47,0.034,0.0,0.0
2026-09-21,120.3,53.3,36.3,20.6,1.5999999999999999,66.0,26.7,18.3,18.3,0.0,0.0,111.0,224.91,,,,134.04,,,,368.2,,,,,,,,,,9.7,16.1,13.8,,,,22.593,0.047,0.0,0.0,,5.6,4.1,-1.3,PS_REAL,,28.7,0.136,0.0,0.0
2026-09-22,131.1,60.2,35.6,24.2,1.4,70.0,31.9,20.2,20.2,0.0,0.0,124.0,220.83,,,,131.01,,,,358.9,,,,,,,,,,4.9,12.5,9.6,,,,29.618,0.057,0.0,0.0,,5.7,3.6,0.4,PS_REAL,,28.7,0.134,0.0,0.0
2026-09-23,128.0,58.3,35.5,28.7,,73.2,29.1,22.0,22.0,0.0,0.0,124.3,228.06,,,,,,,,,,,,,,,,,,6.8,16.8,11.8,,,,,,,,,5.5,3.3,,PS_PROYECCION,,28.7,0.134,0.0,0.0
2026-09-24,120.8,51.3,36.1,27.62,,73.2,29.6,22.0,22.0,0.0,0.0,124.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,3.3,,PS_PROYECCION,,27.62,0.136,0.0,0.0
2026-09-25,116.9,46.4,35.6,28.79,,73.0,29.6,22.0,22.0,0.0,0.0,124.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,3.3,,PS_PROYECCION,,28.79,0.146,0.0,0.0
2026-09-26,112.1,44.9,34.2,27.23,,73.0,29.6,22.0,22.0,0.0,0.0,124.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,3.4,,PS_PROYECCION,,27.23,0.084,0.0,0.0
2026-09-27,107.6,42.4,34.0,25.96,,73.0,29.6,22.0,22.0,0.0,0.0,124.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,3.4,,PS_PROYECCION,,25.96,0.042,0.0,0.0
